"id","creation_date","modification_date","transaction_type_id","customer_id","status","agcode","number","due_date","payment_date","PaymentMethod","PaymentReferenceNumber","total_amount","comments","reference_number"
"3aa9bb34-0331-4881-be00-c75172b156dc","2019-06-08 19:22:28.548878-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","d4e409ff-7413-4565-af7a-aebea0d7b195",1,1,"152979","2019-06-14 19:22:28.514445-03","2019-06-10 00:00:00-03","Rapipago","142258","270.0","radioce.com.ar","5440736"
"16bb2776-9ec0-4f22-a19a-e89e83c5c9a8","2019-06-08 19:26:37.149374-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","307bcc32-28c8-4eba-8486-1ade24e1d94a",1,1,"152982","2019-06-14 19:26:37.119182-03","2019-06-10 00:00:00-03","Rapipago","142400","270.0","odaban.com.ar","5440744"
"0418b060-d4ca-4c63-8237-ffdb02da8874","2019-06-08 19:42:22.544909-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","bf647bf0-85de-4ead-890d-a2a850270826",1,1,"152989","2019-06-14 19:42:22.514821-03","2019-06-10 00:00:00-03","Rapipago","142486","270.0","icarlucci.com.ar","5440771"
"07687cfe-0b27-45f2-b4d2-e52b5e15e712","2019-06-08 19:43:37.865786-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b7668b06-9d56-4ca2-94f0-2cae24247f3e",1,1,"152991","2019-06-14 19:43:37.842111-03","2019-06-10 00:00:00-03","Rapipago","142578","270.0","citroenprecio.com.ar","5440774"
"b5777532-ec28-4f71-afba-23651445d9f1","2019-06-08 19:45:16.479476-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b7668b06-9d56-4ca2-94f0-2cae24247f3e",1,1,"152993","2019-06-14 19:45:16.457611-03","2019-06-10 00:00:00-03","Rapipago","142579","270.0","prestamosautomotor.com.ar","5440777"
"826e7507-61ec-4797-a419-c4701d59858e","2019-06-08 19:59:52.284905-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","f31411f7-2e6b-4e30-96de-16ccc7f232f2",1,1,"153005","2019-06-14 19:59:52.264352-03","2019-06-10 00:00:00-03","Rapipago","142317","270.0","muchogustocazuelas.com.ar","5440814"
"3d9234cc-37f1-4536-80f0-fd0009d747d7","2019-06-08 20:40:28.490656-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","e53951bc-fbd8-4048-b961-dc2f51e0b311",1,1,"153029","2019-06-14 20:40:28.458371-03","2019-06-10 00:00:00-03","Rapipago","142279","270.0","lendivexer.com.ar","5440877"
"60aa7dfc-12c2-448b-a0e7-5d39aef1501f","2019-06-08 20:49:49.950401-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","48213d2e-8e48-4af0-9110-ffa0fdea5737",1,1,"153036","2019-06-14 20:49:49.914392-03","2019-06-10 00:00:00-03","Rapipago","142590","270.0","betomontoreano.com.ar","5440891"
"f75c86a5-f6c6-4859-925d-8b61aa35a465","2019-06-08 21:10:53.223829-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","b2bc09ab-4d75-4974-adae-350fa9be08e2",1,1,"153049","2019-06-14 21:10:53.193495-03","2019-06-10 00:00:00-03","Rapipago","142427","270.0","planetatech.com.ar","5440924"
"39fe7930-9dc0-4c87-bd1e-6c401555b33f","2019-06-09 00:04:43.828221-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a48ebb38-bff6-43a9-b455-8fd898488998",1,1,"153096","2019-06-15 00:04:43.807481-03","2019-06-10 00:00:00-03","Rapipago","142611","270.0","lp47.com.ar","5441052"
"db0ebb1b-7b99-41d3-bd3a-ade75ad47e1d","2019-06-09 00:06:17.36979-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a48ebb38-bff6-43a9-b455-8fd898488998",1,1,"153097","2019-06-15 00:06:17.344335-03","2019-06-10 00:00:00-03","Rapipago","142619","270.0","bonosbienesdecapital.com.ar","5441053"
"a25f17c7-95e0-437a-bc98-49944481db0d","2019-06-09 00:07:20.602482-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a48ebb38-bff6-43a9-b455-8fd898488998",1,1,"153098","2019-06-15 00:07:20.583005-03","2019-06-10 00:00:00-03","Rapipago","142615","270.0","estudiolomanto.com.ar","5441055"
"7a36e001-a420-42d8-b569-a44e46ff018e","2019-06-09 00:19:18.773844-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","1d728bcf-beaa-4907-9995-77cc12700e27",1,1,"153101","2019-06-15 00:19:18.745675-03","2019-06-10 00:00:00-03","Rapipago","142723","270.0","wapa.com.ar","5441063"
"01496d01-fdd7-4fb9-b8a4-24024809a478","2019-06-09 00:23:31.612489-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c32e4478-89d2-4f29-905d-2ba896d2619f",1,1,"153102","2019-06-15 00:23:31.584714-03","2019-06-10 00:00:00-03","Rapipago","142613","270.0","susanaortiz.com.ar","5441066"
"b782ccf8-a23b-4c7b-acce-f4a659e816fc","2019-06-09 00:24:43.062866-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","c32e4478-89d2-4f29-905d-2ba896d2619f",1,1,"153103","2019-06-15 00:24:43.042494-03","2019-06-10 00:00:00-03","Rapipago","142624","270.0","floreriadione.com.ar","5441068"
"ce5d6f00-6174-472d-81a4-796df0d61477","2019-06-09 03:00:38.712196-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e34c7cdd-fb66-477f-94cb-0bc622970722",1,1,"153116","2019-06-15 03:00:38.681411-03","2019-06-10 00:00:00-03","Rapipago","142558","270.0","fmpuntohits.com.ar","5441106"
"bd433530-8d60-4541-aafc-015cccf33d41","2019-06-09 09:23:16.472481-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","92e319cf-74da-4b0a-ba0d-ddcaa1f9f343",1,1,"153150","2019-06-15 09:23:16.445557-03","2019-06-10 00:00:00-03","Rapipago","142621","270.0","philia.com.ar","5441199"
"a82c184c-158a-4d5d-9772-e59f5260eb87","2019-06-09 09:26:50.264652-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","92e319cf-74da-4b0a-ba0d-ddcaa1f9f343",1,1,"153153","2019-06-15 09:26:50.244804-03","2019-06-10 00:00:00-03","Rapipago","142617","270.0","verisk.com.ar","5441203"
"a9fee9ee-5da5-46f2-a8a4-0892f9f99bfb","2019-06-09 09:29:44.924124-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","92e319cf-74da-4b0a-ba0d-ddcaa1f9f343",1,1,"153154","2019-06-15 09:29:44.905274-03","2019-06-10 00:00:00-03","Rapipago","142614","270.0","udesa.com.ar","5441205"
"fc73f6a8-24e0-4d7f-b259-7c5fc98f000c","2019-06-09 09:37:20.951146-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","92e319cf-74da-4b0a-ba0d-ddcaa1f9f343",1,1,"153157","2019-06-15 09:37:20.93243-03","2019-06-10 00:00:00-03","Rapipago","142623","270.0","morososincobrable.com.ar","5441212"
"2a04886a-8130-4f2e-b8cc-1330c65537af","2019-06-09 09:38:42.188673-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","92e319cf-74da-4b0a-ba0d-ddcaa1f9f343",1,1,"153158","2019-06-15 09:38:42.170098-03","2019-06-10 00:00:00-03","Rapipago","142620","270.0","morosoincobrables.com.ar","5441216"
"38017c8b-c853-4bcf-b4ac-94460eef8e75","2019-06-09 09:39:24.744187-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","92e319cf-74da-4b0a-ba0d-ddcaa1f9f343",1,1,"153159","2019-06-15 09:39:24.725356-03","2019-06-10 00:00:00-03","Rapipago","142622","270.0","morosoincobrable.com.ar","5441217"
"c8467645-903c-44ae-9fad-dd813708503e","2019-06-09 11:05:27.420924-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e70b57ce-d42e-43d1-bbfe-391538108f08",1,1,"153197","2019-06-15 11:05:27.394496-03","2019-06-10 00:00:00-03","Rapipago","142505","270.0","elcalaveranochilla.com.ar","5441309"
"3136a711-e301-45aa-9c48-53a249b825bb","2019-06-09 11:48:40.297572-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","8e8c2f2a-b8cf-45f0-9772-c3f0d4943412",1,1,"153217","2019-06-15 11:48:40.278885-03","2019-06-10 00:00:00-03","Rapipago","142338","270.0","costanera61.com.ar","5401455"
"1290bd95-66a9-43c6-b419-33c075beacc5","2019-06-09 13:33:42.16473-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5a9a25b6-78b9-45a0-9704-e8a4935acb17",1,1,"153262","2019-06-15 13:33:42.137998-03","2019-06-10 00:00:00-03","Rapipago","142708","270.0","infomiba.com.ar","5441494"
"b57f9cd4-22b4-4f4a-a8dd-c5e3dc9d4cd7","2019-06-09 13:39:40.290516-03",NULL,"334b31d4-917e-4195-a92a-188f00f5fe4c","66d790c7-07e7-4ad8-b42c-c50821b1976a",1,1,"153264","2019-06-15 13:39:40.261997-03","2019-06-10 00:00:00-03","Rapipago","142459","270.0","brmagic.com.ar","5441500"
"b2bddd00-03d5-478e-97ec-15126290b2b2","2019-06-09 14:17:03.563557-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f820aea1-0998-42f1-89c1-1fa6be25bbd7",1,1,"153278","2019-06-15 14:17:03.544945-03","2019-06-10 00:00:00-03","Rapipago","142356","270.0","alfasys.com.ar","5441544"
"f8ad97bc-4b99-457a-a406-7a32dab68726","2019-06-09 14:36:52.241817-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","c7ab1bdd-f423-4f72-a08e-a44f78c2865d",1,1,"153282","2019-06-15 14:36:52.210654-03","2019-06-10 00:00:00-03","Rapipago","142402","270.0","todosporbahia.com.ar","5441563"
"07948fae-d597-4ef6-b2d2-a4201eaa61c2","2019-06-09 15:13:38.404176-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","a2d1e5e0-387c-4d56-a44f-57e935e18424",1,1,"153292","2019-06-15 15:13:38.38355-03","2019-06-10 00:00:00-03","Rapipago","142296","270.0","liderdieselgas.com.ar","5441599"
"fae8436b-be3f-425a-9372-117b1359e0c8","2019-06-09 15:15:32.956974-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","87698ea8-49b0-42f3-b02c-4e813b6cb001",1,1,"153296","2019-06-15 15:15:32.928603-03","2019-06-10 00:00:00-03","Rapipago","142369","270.0","lesjovenes.com.ar","5441602"
"e483853f-338b-4f4e-a603-98a37cbd1770","2019-06-09 15:52:11.972412-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","52c8acf6-4476-46b3-942d-8c209229aec3",1,1,"153305","2019-06-15 15:52:11.94563-03","2019-06-10 00:00:00-03","Rapipago","142282","270.0","sitio-inf.com.ar","5441645"
"987ca22a-e28b-4152-8a5b-fbdb81ec1b1a","2019-06-09 16:35:18.01025-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","865f9417-649f-4140-9447-bdf14740f3ad",1,1,"153318","2019-06-15 16:35:17.982822-03","2019-06-10 00:00:00-03","Rapipago","142649","270.0","lasiestadelvolcan.com.ar","5441711"
"a8da2ec8-5181-4ed8-95d3-b0a4511c8a96","2019-06-09 17:08:30.304131-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a63cbc8d-2967-4c06-99ff-a36a7d75ec1a",1,1,"153332","2019-06-15 17:08:30.276782-03","2019-06-10 00:00:00-03","Rapipago","142562","270.0","gymten.com.ar","5441784"
"2c53580e-0f24-48d6-a08c-f7f9969e0e68","2019-06-09 17:34:17.612218-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e3c9f2cd-6615-426b-b82d-e6b95c1d7a4d",1,1,"153342","2019-06-15 17:34:17.590925-03","2019-06-10 00:00:00-03","Rapipago","142656","270.0","zincados.com.ar","5441826"
"f7aca35c-6a1e-47f3-bcad-be4ec6f99aa5","2019-06-09 17:59:00.525356-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5777d8a6-913a-4be3-9601-934698ef1705",1,1,"153356","2019-06-15 17:59:00.497007-03","2019-06-10 00:00:00-03","Rapipago","142410","270.0","estudioinomata.com.ar","5441874"
"4f62f4ad-2936-4624-b6db-67eedf43280e","2019-06-09 18:23:49.599304-03",NULL,"b654ce9e-53a8-4df2-86dd-3ba10e922868","862e6c9d-1c89-463a-9725-a830a1be4ab2",1,1,"153366","2019-06-15 18:23:49.568522-03","2019-06-10 00:00:00-03","Rapipago","142598","270.0","mutual.net.ar","5441918"
"a01ff67f-c855-46e0-a2db-f7ebc9022b65","2019-06-09 18:51:22.230645-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","409f0b65-b207-4a6d-b2cf-a56875c004f2",1,1,"153380","2019-06-15 18:51:22.20335-03","2019-06-10 00:00:00-03","Rapipago","142715","270.0","leadercleansa.com.ar","5441963"
"fa65a807-ce50-4c6b-a91a-27cf0f2dcd2c","2019-06-09 18:56:13.877168-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","59865cbc-5351-430d-860d-1c6aa395496e",1,1,"153384","2019-06-15 18:56:13.849911-03","2019-06-10 00:00:00-03","Rapipago","142430","270.0","estudiombonilla.com.ar","5441949"
"7c26412b-a586-40e2-bb36-08438dfb8c98","2019-06-09 19:43:15.255852-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","1faf44d1-0e5b-46ff-8e09-ff187d3602fc",1,1,"153415","2019-06-15 19:43:15.234726-03","2019-06-10 00:00:00-03","Rapipago","142471","270.0","cyper.com.ar","5442103"
"2866bb3f-a3ed-4d6b-bd64-66833f2de234","2019-06-09 19:43:33.923056-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","afa68309-4dad-41a9-aa1a-c5b87e2a34cf",1,1,"153416","2019-06-15 19:43:33.905039-03","2019-06-10 00:00:00-03","Rapipago","142301","270.0","lyfpowercar.com.ar","5442102"
"02cc2a3b-5c2a-4c5a-a7be-13670082dc03","2019-06-09 19:45:36.094756-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","afa68309-4dad-41a9-aa1a-c5b87e2a34cf",1,1,"153417","2019-06-15 19:45:36.075544-03","2019-06-10 00:00:00-03","Rapipago","142300","270.0","asrredes.com.ar","5442104"
"afb4e949-6471-48fa-afbd-e96551be30bd","2019-06-09 19:55:37.716091-03",NULL,"68297545-9b47-4acf-abd6-4661d2a03754","0e62ba6c-7338-423a-be0a-f6bd337dc54f",1,1,"153426","2019-06-15 19:55:37.698018-03","2019-06-10 00:00:00-03","Rapipago","142343","270.0","clubdelocio.org.ar","5442134"
"482429ed-de12-4435-b170-60ca9b6949b4","2019-06-09 19:56:31.082941-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","6dc802e4-1f06-4078-90d8-5f9e2d637dfa",1,1,"153428","2019-06-15 19:56:31.064-03","2019-06-10 00:00:00-03","Rapipago","142502","270.0","neumaticosbufalo.com.ar","5442136"
"7349165b-505a-4a58-a5ca-ac7ea55451e2","2019-06-09 19:57:57.473556-03",NULL,"68297545-9b47-4acf-abd6-4661d2a03754","0e62ba6c-7338-423a-be0a-f6bd337dc54f",1,1,"153432","2019-06-15 19:57:57.455159-03","2019-06-10 00:00:00-03","Rapipago","142342","270.0","recreofundat.org.ar","5442142"
"fd37724a-d122-44e2-b500-ac22d67ca918","2019-06-09 20:11:27.418353-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","27a0f4d3-bb2d-41ff-a833-de1e54414877",1,1,"153442","2019-06-15 20:11:27.391493-03","2019-06-10 00:00:00-03","Rapipago","142706","270.0","drakkarestampados.com.ar","5442184"
"7fd600b3-b192-4e22-8904-b09265eb9fdf","2019-06-09 20:52:18.388921-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","29e254ec-28f9-4e66-be31-a5fb9a117153",1,1,"153468","2019-06-15 20:52:18.352436-03","2019-06-10 00:00:00-03","Rapipago","142497","270.0","simoni.com.ar","5442281"
"1fe6e388-d7e6-44c8-a0cd-429e5316e92a","2019-06-09 21:09:00.463117-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f99ce901-615f-4b44-b701-9d594c833493",1,1,"153483","2019-06-15 21:09:00.436263-03","2019-06-10 00:00:00-03","Rapipago","142227","270.0","veterinariargentina.com.ar","5442326"
"3e722060-4eaf-4119-8f3a-c258aa3f2e6c","2019-06-09 21:10:33.850332-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","77645b57-68f4-4ba3-bd0c-989af0eb4572",1,1,"153486","2019-06-15 21:10:33.820436-03","2019-06-10 00:00:00-03","Rapipago","142531","270.0","rincondelalaguna.com.ar","5442337"
"6f1e5aad-951c-4d06-9d71-c9af0455dd4b","2019-06-09 21:20:33.871296-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","1ffc1e46-14a9-4ce6-8551-8574fa99785b",1,1,"153495","2019-06-15 21:20:33.831576-03","2019-06-10 00:00:00-03","Rapipago","142487","270.0","tiendabukhara.com.ar","5442366"
"193d06bd-e9ad-4530-931c-89e127409a9a","2019-06-09 21:27:44.73104-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f0fa2bd8-43ac-4a53-b258-20d6ac4a60c8",1,1,"153500","2019-06-15 21:27:44.704813-03","2019-06-10 00:00:00-03","Rapipago","142626","270.0","bakingcakes.com.ar","5442379"
"6e6f3ae6-9b12-4b1f-900f-43e37b3ed5e7","2019-06-09 22:12:36.655871-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","ea3a9f3a-fc51-431e-8d1a-a6a8e51507af",1,1,"153547","2019-06-15 22:12:36.637012-03","2019-06-10 00:00:00-03","Rapipago","142585","270.0","gulditex.com.ar","5442504"
"3f18bca4-4bd9-43db-b417-8fe354f8d1e4","2019-06-09 23:10:38.775985-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","e5af79b2-85a8-4e8e-9f4a-1b184ca5a572",1,1,"153581","2019-06-15 23:10:38.749381-03","2019-06-10 00:00:00-03","Rapipago","142416","270.0","nuevaelipse.com.ar","5442633"
"f8781b06-0700-45cb-bcd3-cd8c89c92f2d","2019-06-09 23:24:20.420981-03",NULL,"334b31d4-917e-4195-a92a-188f00f5fe4c","c03b2f73-1d07-471e-be43-b27a62fa4d68",1,1,"153592","2019-06-15 23:24:20.39324-03","2019-06-10 00:00:00-03","Rapipago","142499","270.0","sabinabecu.com.ar","5442665"
"0bc07602-a272-480e-8e18-46de19f04666","2019-06-09 23:37:16.115061-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","08973ec0-ad00-4c78-ae00-505a2ccdcb4c",1,1,"153598","2019-06-15 23:37:16.083578-03","2019-06-10 00:00:00-03","Rapipago","142586","270.0","museolopezclaro.com.ar","5442686"
"43cd8963-d93d-4854-9a4d-cb2ffb3d4a77","2019-06-10 00:34:08.303167-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","bde8987e-b403-46f8-bc09-dc3057cb79b7",1,1,"153626","2019-06-16 00:34:08.275566-03","2019-06-10 00:00:00-03","Rapipago","142711","270.0","letycamping.com.ar","5442761"
"0745b7b0-dd22-439b-bffa-fb60965840a0","2019-06-10 00:54:54.934439-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","6cf646e9-ec20-4639-af22-d06621deb8b1",1,1,"153635","2019-06-16 00:54:54.91579-03","2019-06-10 00:00:00-03","Rapipago","142589","270.0","babelpalermo.com.ar","5442792"
"db771887-fac1-4986-a654-80d590b6ab04","2019-06-10 01:06:25.061086-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","acc77bf8-0b64-4f60-bdbc-4bd6aa4f7e8a",1,1,"153638","2019-06-16 01:06:25.0346-03","2019-06-10 00:00:00-03","Rapipago","142465","270.0","sensarquitectura.com.ar","5442801"
"36e3808e-882b-418d-a9e7-c47be074fb7c","2019-06-10 04:41:59.314571-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","040cc06f-9e09-4c85-95ec-ef16c0b389aa",1,1,"153658","2019-06-16 04:41:59.294684-03","2019-06-10 00:00:00-03","Rapipago","142722","270.0","thechief.com.ar","5442854"
"a242b0ef-cdaa-42dc-8e35-e9d9647094d9","2019-06-10 06:01:26.913015-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a4e3d9bc-bf53-4fd7-821f-26ac9c1b1456",1,1,"153661","2019-06-16 06:01:26.889888-03","2019-06-10 00:00:00-03","Rapipago","142336","270.0","topogas.com.ar","5442860"
"f00d059f-dcf8-45dc-b55f-008b5f8424fb","2019-06-10 06:45:03.18594-03",NULL,"8a9034dd-f40f-40c9-bfd6-dc2d600ceb9c","5567e4a4-cb6f-45a3-8961-7f4a21d81f66",1,1,"153668","2019-06-16 06:45:03.163996-03","2019-06-10 00:00:00-03","Rapipago","142478","270.0","borgato-amieva.com.ar","5442874"
"ea3d67f4-10cc-4a17-814b-124ee83de433","2019-06-10 06:47:00.795118-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","5567e4a4-cb6f-45a3-8961-7f4a21d81f66",1,1,"153670","2019-06-16 06:47:00.775555-03","2019-06-10 00:00:00-03","Rapipago","142479","270.0","construtelco.com.ar","5442876"
"e7a0d039-4852-41ef-9129-e25a3a171f8e","2019-06-10 07:13:46.742994-03",NULL,"70c65147-1620-4c66-9007-ca8c22458675","3edf7f8b-2166-41eb-a872-c38cbd47e61d",1,1,"153677","2019-06-16 07:13:46.722119-03","2019-06-10 00:00:00-03","Rapipago","142252","110.0","museojuandegaray.gob.ar","5442896"
"8ba08220-e200-4842-8a42-b142d2f1b15b","2019-06-10 07:14:51.391201-03",NULL,"880a1230-4b58-4d00-8dd3-d945903debdc","3edf7f8b-2166-41eb-a872-c38cbd47e61d",1,1,"153679","2019-06-16 07:14:51.369936-03","2019-06-10 00:00:00-03","Rapipago","142498","110.0","museojuandegaray.gov.ar","5442899"
"6e1c31e3-a991-41b5-9657-9278b9d0adac","2019-06-10 07:19:52.097061-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","838d8198-47ed-4f2b-959d-bc00780db0fe",1,1,"153685","2019-06-16 07:19:52.076539-03","2019-06-10 00:00:00-03","Rapipago","142304","270.0","leviatan.com.ar","5442911"
"aca1607d-d060-4d42-9a63-fa6ddb2cd009","2019-06-10 07:19:56.754077-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","38dbd083-509a-4afc-8fa6-88386f5be291",1,1,"153686","2019-06-16 07:19:56.726656-03","2019-06-10 00:00:00-03","Rapipago","142709","270.0","aratalp.com.ar","5442910"
"629b05de-b385-4a27-b42c-d8ceef9388a0","2019-06-10 07:10:44.780838-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","838d8198-47ed-4f2b-959d-bc00780db0fe",1,1,"153675","2019-06-16 07:10:44.74899-03","2019-06-10 00:00:00-03","Rapipago","142305","270.0","e-leviatan.com.ar","5442892"
"db5a8a02-44e0-41dc-bf55-b9a136bb3837","2019-06-10 07:29:11.990196-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","bd7be44b-c973-40aa-81d0-cedd2faa6ca9",1,1,"153693","2019-06-16 07:29:11.963618-03","2019-06-10 00:00:00-03","Rapipago","142433","270.0","fincasdonmartino.com.ar","5442925"
"cb97864a-5cab-431e-9a92-c10ef7bec84f","2019-06-10 07:39:06.711086-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9bbf46c9-837d-431e-bf79-4868ddc059b6",1,1,"153695","2019-06-16 07:39:06.68929-03","2019-06-10 00:00:00-03","Rapipago","142512","270.0","lasfotosdelcole.com.ar","5442941"
"f3992f16-e205-4280-afcb-8c11ee423576","2019-06-10 07:56:59.943864-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","6fdbf2ff-e334-43a3-b044-4249f6f0c256",1,1,"153705","2019-06-16 07:56:59.912175-03","2019-06-10 00:00:00-03","Rapipago","142349","270.0","estudiovazquezramirez.com.ar","5442992"
"c0481260-0458-4d51-bfea-34e208bf926e","2019-06-10 08:10:03.723505-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","03428848-dd66-4437-b7bf-8e757b8b0c18",1,1,"153716","2019-06-16 08:10:03.69077-03","2019-06-10 00:00:00-03","Rapipago","142448","270.0","decototale.com.ar","5443050"
"e467d35c-d4db-45c0-b8ea-be7acea1e5ba","2019-06-10 08:10:57.299061-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a41d7a4c-0dd3-4180-a03f-cd88ea3976b1",1,1,"153717","2019-06-16 08:10:57.2646-03","2019-06-10 00:00:00-03","Rapipago","142667","270.0","belloexport.com.ar","5443059"
"145a7c96-4b38-4d33-934b-8dac72bea709","2019-06-10 08:13:07.450596-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","f9dbfe77-f273-4249-b7ce-198ee458881c",1,1,"153720","2019-06-16 08:13:07.427985-03","2019-06-10 00:00:00-03","Rapipago","142312","270.0","radioplural.com.ar","5443073"
"cd2910d3-b229-4c44-b50c-90917825ebd4","2019-06-10 08:16:59.90511-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","a87e3837-a0e9-4ea1-90e3-ba063678b11c",1,1,"153726","2019-06-16 08:16:59.867566-03","2019-06-10 00:00:00-03","Rapipago","142605","270.0","aedil.com.ar","5443098"
"be40f1fb-a788-455d-9ac2-a026f67c898b","2019-06-10 08:21:25.597935-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","9af56b6b-a0f7-42a6-b4f0-429880f03c47",1,1,"153730","2019-06-16 08:21:25.562391-03","2019-06-10 00:00:00-03","Rapipago","142529","270.0","cdenet.com.ar","5443125"
"0ee14d9b-d304-408b-95c6-09aef11ae7db","2019-06-10 08:31:57.206052-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","8bf7601c-f293-4abf-baf3-40d833d2ccc0",1,1,"153748","2019-06-16 08:31:57.175452-03","2019-06-10 00:00:00-03","Rapipago","142451","270.0","ferreteros.com.ar","5443212"
"28ecb440-e5de-4344-a725-cfc237ea27e5","2019-06-10 08:35:13.371202-03",NULL,"8aabb6d5-fd8c-4d66-8ad1-6ffaa5eb7ff6","3bb70ddf-4add-45e4-b9b5-be53e663e99f",1,1,"153758","2019-06-16 08:35:13.339322-03","2019-06-10 00:00:00-03","Rapipago","142290","270.0","germancastro.com.ar","5443237"
